@relation 'weatherData-weka.filters.unsupervised.attribute.Remove-R1-2,6-7'

@attribute temperature numeric
@attribute pressure numeric
@attribute humidity numeric

@data
2.2,766.7,94
2.5,766.4,96
2.5,766.1,96
4.1,765.7,85
4.3,765.1,89
5.8,764.9,88
5.5,764.7,88
5.5,764.6,77
4.5,764.4,73
5,764.8,69
5.5,765.4,65
6.6,765.6,35
6.5,765.8,35
6.3,766.4,33
5.7,767.2,28
1.2,767.8,50
-0.6,767.8,49
0.1,768.4,49
1,768.8,44
2.6,769,45
5.1,769.2,29
4.9,770.5,41
3.5,771.1,42
0.9,771.4,37
-0.9,770.8,52
-0.9,770.7,48
0.1,770,53
1.8,769.4,50
5.4,768.7,39
5.4,768.8,43
3.1,768.9,59
-0.3,768.4,74
-3.4,768.1,83
-3.5,767.6,81
-2.5,766.6,63
-1.5,765.8,48
0.1,765.1,38
2,764.6,50
0.7,763.7,62
-1.7,762.4,71
-1.8,761,84
0.5,759.4,98
0.6,758.2,98
0.5,756.9,98
1.1,755.3,98
1.7,754,98
2.3,753.2,96
1.3,754,96
0.5,758.2,83
0.5,758.2,83
0.9,759.3,83
2.1,760,73
3.3,760.3,69
4.1,760,69
2.5,758.6,91
1.9,757.9,98
2.1,757.9,96
1.5,758.7,96
0.9,759.4,90
3.9,761,48
3.5,762,45
2.9,763,46
1.9,763.5,50
-0.7,763.3,66
-1.3,761.7,85
-0.4,761.7,88
1,760.7,85
1.3,759.5,87
2.1,757.8,87
2.6,757.8,88
3,756.6,97
1.5,756,98
0.7,757.6,96
1.9,759.8,82
2.9,761.6,69
1,764,88
3,764.8,59
4.5,765.6,59
2.3,765.9,73
0.3,765.3,71
-0.9,764.6,75
0,763.6,70
1.3,762.4,61
2.5,761.1,69
3.7,758.8,75
2.6,756.8,81
3.7,755.6,81
3.3,755.2,88
3,755.6,88
3,756.4,84
3.9,756.4,78
3.3,756.8,80
4.7,756.8,76
3.8,756.9,83
2.4,756.2,87
1.7,756.3,83
1.7,757.2,80
2.4,759.4,73
2.8,761,66
2.8,761.5,67
2.2,761.2,84
2.5,761,82
1.9,760.3,87
1.7,759,89
1,757.5,98
0.7,756.2,98
0.6,753.8,98
2.7,751.6,97
1.7,751.4,96
2.2,753.3,96
3.3,755.8,90
2.8,757,93
2.3,756.6,91
2.2,756.4,89
3.2,756.5,83
3.1,756.8,71
3.3,757,71
2,758,76
0.9,758.4,66
-1.5,758.4,68
-3.2,758.1,72
-2.7,758.2,52
-1.5,758.2,48
-1.7,757.5,49
-0.9,757.1,48
-1,756.9,53
-2,756.1,66
-6.9,755,77
-8.4,754,89
-8.2,753.4,83
-6.5,752.5,73
-5.7,752.2,69
-3.1,751.9,62
-1.9,751.1,63
-3.6,750.4,63
-8.8,750.2,74
-8.2,749.7,72
-6.4,748.9,62
-3.9,748.2,62
-1.9,747.8,69
-1.4,747,72
-1.3,746.4,70
-2.3,746,76
-4.4,746,89
-3.9,746.2,91
-4.2,746.2,91
-3.3,746.6,78
-2.3,747,66
0.5,746.2,58
1.3,745.6,54
0.1,745.3,63
-3.1,745,81
-3.1,744.3,70
-3.3,744.5,74
-1.8,744.4,65
-1.9,744.6,67
-0.7,744.8,64
0.1,745.1,51
-0.2,745.9,66
-3.4,746.4,90
-5.7,747,97
-6.3,748.3,81
-3.8,749.2,62
-3.5,750.1,69
-0.3,750.9,67
1,751.7,53
-1.1,752.5,65
-5.2,752.7,75
-5,752.7,73
-5.3,752.8,75
-4.5,753.1,70
0.6,753.1,54
3.1,752.4,43
?,752.4,?
2.1,752.2,59
0.4,752.2,85
0.5,752.6,98
0.3,754.1,98
0.7,756,98
0,758.6,98
1.1,760.3,60
1.1,762.7,57
-0.3,765.5,65
-4.5,767.5,91
-6.3,768.8,94
-2.7,768.8,77
-0.4,768.4,72
-0.2,767.8,84
0.5,766.3,85
1.1,765,85
0.6,763.9,86
0.1,763,96
?,762.2,?
0.5,762.2,96
0.7,761.6,96
1,761.2,96
1.8,760.2,94
2.1,759.4,93
1.9,758.5,98
0.8,757.6,98
1,757,96
1,756.9,96
1,756.9,96
1.1,757.2,96
1.3,757.4,94
1.5,757.9,90
1,758.9,94
-0.2,760.1,96
-0.3,762.1,88
0.3,764.8,80
0.3,766.5,86
-0.8,767.7,83
2.1,768.4,75
3,769.3,56
3.7,770,51
-2.8,770.3,75
-5.9,770.2,92
-3.9,770.1,82
-2.6,769.9,70
-1,769.4,59
1.9,768.3,53
2.2,768,51
0.4,768,58
-3.4,767.6,68
-3.2,767.2,66
-2.3,767.3,62
-1.3,767.3,60
1.9,767.3,48
1.3,767.2,54
1.7,767.8,55
0.7,768.1,60
-0.3,767.3,64
-0.7,767.4,67
-0.9,767.2,73
0.3,766.6,65
-0.2,766.3,78
0.1,765.7,70
-0.3,765.8,74
-1.7,765.5,75
-6.2,764.9,94
-7.2,764.4,96
-7.3,764.5,90
-5.7,764.3,87
-4.4,764.3,84
-2.2,764.2,72
-2.2,764.3,75
-3.3,764.2,83
-3.4,763.5,90
-0.5,761,90
-0.6,759.8,92
0.2,758,90
0.9,756.4,88
0.2,754.7,98
0.1,753.2,94
0.3,752,94
0.2,751.2,94
0.1,750.3,94
0,749.6,94
0.1,749.2,90
0.6,748.8,85
-0.5,749.1,88
-1.3,749.4,92
-1.5,750.3,90
-1.7,750.8,90
-1.5,751.5,90
-1.2,752,81
-0.7,752.1,81
-0.9,752.9,85
-1.1,753.4,83
-1.7,753.8,82
-1.5,754.3,78
-1,755.8,75
-1.8,756,81
-1.1,757.1,81
1.3,757.5,67
2.6,758.1,62
0.3,759.1,72
-2.7,758.9,82
-3.3,759,74
-1.5,759.3,70
-0.1,759.1,62
0.1,759,69
2.4,759,56
1.9,759.6,57
0.1,759.8,72
-2.6,760,82
-2.1,759.8,80
-1.3,760.3,85
0.6,760.3,73
0.7,760.1,77
2.9,760.4,66
3.6,761.4,65
1.8,762.1,74
-1.9,762.1,91
-2,762.2,89
-1,762.5,88
-0.3,762.1,86
1.7,762.1,76
2.5,762.6,69
3.1,762.6,69
1.5,762.7,74
0.1,762.4,82
-0.1,762.2,82
0.7,762.2,83
1.1,762.1,83
1,761.8,86
1,761.6,90
0.4,761.7,96
-0.1,761.3,90
-0.6,760.8,92
-1.1,760.4,94
-1.2,760.2,88
-1.1,760,84
-0.8,759.8,75
-0.4,759.9,74
-0.4,761,74
-2,761.6,77
-3.7,762.4,89
-3.7,763.3,92
-3.4,764.1,90
-2.5,765.1,89
-2.5,765.4,87
-3.7,765.9,89
-3.2,766,88
-3.2,766.5,90
-3.3,766.2,90
-3.2,765.7,93
-2.7,765.2,91
-2.2,764.8,91
-2,763.4,91
-2.3,761.6,89
-2.3,761.6,89
-1.9,760.2,87
-2.8,758.8,89
-2.2,757.4,96
-1.8,756.2,96
-1.3,755,94
-0.1,753.5,96
0.9,752,98
2.1,750.8,93
1.4,749.8,98
0.9,749,96
1.4,748.6,96
1.5,748.6,94
1.5,748.5,96
1.5,748.5,96
2.3,748.5,87
2.3,748.6,87
2.3,748.6,79
1.4,748.4,90
0.9,748.1,94
1.2,747.9,94
1.4,748,96
1,748.3,96
-0.1,749.2,94
-1,750.8,92
-2.1,752.5,80
-6.8,753.4,94
-8.7,754,95
-9.8,755.4,98
-7.7,755.6,95
-5.3,755.8,93
-2.6,755.8,87
0.1,755.5,96
0.3,755.8,94
-1.3,756.3,93
-2.3,757.5,89
-3.2,759.2,90
-3.9,760.4,91
-3.7,761.2,85
-3.9,762.1,85
-4.7,762.4,81
-6,762.8,81
-7.1,762.8,80
-7.2,762.8,74
-7.2,763.1,71
-7.4,763.1,71
-7.3,763,71
-7.2,762.4,71
-6.6,762.7,68
-9.5,763,76
-10.5,763.4,75
-8.9,763.4,83
-6.9,763.7,86
-5.7,764.4,84
-4.7,764.6,81
-3.3,765.2,83
-3,766.4,77
-3.2,767.2,83
-4.2,768.1,91
-3.6,769.3,90
-3.7,771,89
-2.7,772.1,84
-2.1,773,86
-2,774.4,83
-2.5,775,76
-2.5,775.5,87
-3.8,775.4,89
-3.9,774.9,91
-4.1,774.6,91
-4.1,774,91
-4.7,773.5,88
-5.1,773,83
-4.8,772.6,78
-6.1,772.3,81
-7.6,771.6,87
-6.5,771.2,86
-5.3,770.9,85
-5.6,770.8,87
-4.1,770.4,82
-2.9,769.6,71
-3,768.5,77
-4.4,767.2,89
-4.7,765.4,91
-4.3,764.1,91
-4.2,763.6,91
-4,763.6,89
-3.6,763.8,90
-4.4,764.2,86
-3.5,764.5,83
-3.8,764.7,87
-4.8,764.8,88
-4.7,764.8,88
-3.3,764.4,90
-2.9,763.9,91
-3.3,764,90
-3.9,763.4,91
-4.5,763.5,91
-5.7,763.8,90
-5.7,763.9,92
-5.7,764.2,90
-5.7,764.6,90
-5.6,764.8,90
-4.7,764.6,86
-4.3,764.2,87
-4.3,763.5,89
-5.5,762.8,95
-7.2,761.9,96
-7.2,761,90
-7.1,760.4,90
-6.3,760,89
-6.3,759.5,89
-5.1,758.7,90
-4.8,758.5,86
-5.6,758.3,84
-6.2,757.7,89
-6,757.3,92
-5.6,757.5,92
-5,757.6,93
-4.6,758,93
-4,758.6,91
-2.8,759,91
-2.7,759.4,93
-3,759.4,93
-2.3,760,96
-1.9,759.8,99
-1.3,759.4,96
-0.9,759.2,95
-0.7,759,96
-0.2,758.8,94
-1.8,758.8,96
-2.7,758.6,95
-3.2,759,95
-3.8,759.6,94
-4.5,759.7,93
-5.4,760.1,93
-5.5,760,87
-5.4,760.1,83
-5.8,759.8,89
-5.5,759.8,92
-4.1,759.5,89
-4,759.2,89
-4.5,758.9,93
-3.5,758.1,90
-3.1,757.4,90
-3.9,756.8,91
-5.3,756.1,95
-5.4,755.6,95
-4.6,755.1,93
-4.9,754.9,93
-4.5,754,93
-4.2,754.2,91
-2.2,753.9,91
-4,754.2,96
-3.4,754,94
-3.3,755.2,92
-1.9,753.8,92
-0.4,753.8,90
0.5,753.7,83
1.5,752.8,78
1.6,751.9,85
1.6,750.4,94
2.7,748.3,93
3.1,747.1,93
3.2,747.2,91
2.9,747.4,91
3.1,747.6,88
2.9,746.8,88
2.3,746.8,91
1.6,747.4,94
1.2,747.9,94
0.6,748.6,94
0.6,?,92
0.4,750.4,92
0,750.7,94
-0.3,751,92
-1,751,88
-2.7,751.3,89
-3.9,751.8,86
-4.5,752.1,86
-4.8,752.9,86
-4.8,753.4,83
-4.8,753.5,83
-4.9,753.5,85
-5.2,753.5,85
-5.9,753.8,89
-6.7,753.6,86
-6.6,753.8,88
-6.8,754.1,86
-6.1,754.6,79
-5.7,755,69
-5.9,755.1,69
-5.3,755.4,75
-5.3,755.7,80
-5.4,754.7,80
-6.4,754.5,84
-7.7,754.2,84
-9,753.8,85
-9.5,753.4,79
-8.7,753,71
-6.3,753.8,65
-8.4,755,75
-9.7,756.1,75
-9.2,757,79
-7.4,759.9,74
-5.9,761.9,69
-5.3,763.6,80
-2.3,765,83
-1.3,765.7,84
-3,766.6,95
-3.5,767,94
-2.7,766.8,91
-3.5,767.6,92
-3.2,768.1,93
-3,768.3,93
-2.9,768.6,93
-3.4,768.8,92
-3.5,769,92
-3.5,768.9,90
-4.6,769.3,91
-5.7,770,84
-5.5,770.4,85
-6.9,771.2,86
-7,772.2,82
-8.3,773.7,69
-11,774.5,80
-13.8,775.3,80
-14.8,775.6,80
-15.3,776.4,80
-14.3,776.2,80
-13.9,776,85
-12.8,775.6,80
-12.7,775.4,60
-13.6,775.4,70
-14.3,774.8,85
-12.9,773.9,80
-8.9,773.2,73
-7.8,773,75
-7.1,772.4,77
-7.1,771.4,77
-6.1,770.5,76
-4.9,769.6,83
-2.8,768.2,84
-1.5,767.1,88
-2.1,766.6,89
-1.5,766.1,88
-1,765.8,89
-0.3,765.4,88
-0.2,764.6,90
0.2,764.4,90
0.2,764,94
0.2,763.5,94
0.3,763.3,94
0.3,762.9,96
0.3,762.7,96
0.5,762.4,98
0.5,762.1,98
0.5,762,96
0.7,761.5,96
1,761.3,96
1.1,760.6,96
1.5,760,94
1.7,759.5,92
2.1,758.8,96
1.7,751.3,89
1.7,758,96
1.8,757.1,94
1.7,757.4,96
2,757,94
1.8,756.5,94
1.8,755.8,94
1.7,755.4,96
1.4,755.4,98
1.4,754.8,98
1.3,754.6,98
1.2,754.8,98
0.6,754.6,98
0.1,754.4,98
-0.1,754,96
0.3,753.6,92
0.1,753.4,94
-0.2,752.6,96
-0.5,752.6,96
-1,752.6,96
-1,752.5,94
-1,752.2,90
-1.1,752.2,85
-0.5,752.5,81
-1.2,752.9,86
-1.9,751.9,86
-2.2,751.8,82
-2.1,751.4,83
-2.3,751,80
-1.2,749.2,85
-1.4,747.8,92
-0.6,746.6,88
1.2,746,88
1.1,745.8,96
1.3,747.2,94
1.2,749.4,94
0.6,749.8,96
-0.2,750.9,98
-0.9,752.6,97
-1.3,755,96
-1.5,758,96
-1.7,760.2,92
-1.8,761.7,92
-1.3,762.4,90
-1.9,762.3,92
-1.8,761.6,90
-1.9,760.6,87
-2.9,760.3,91
-3.9,760.8,89
-4.5,760.4,89
-5,760.7,83
-5.1,761.6,83
-4.9,761.6,83
-3.9,760.7,82
-3.8,760.2,82
-4.4,759.8,86
-4.7,759.2,86
-5.1,758.3,88
-4.6,757.5,89
-4,757.2,87
-4.3,756.7,91
-4.1,756.7,91
-3.5,756,85
-3.3,757,85
-3.6,757.7,90
-4,757.9,89
-3.9,758.8,89
-4,759.8,89
-3.9,760.7,89
-3.9,761.5,87
-3.6,762.8,90
-3.5,764.1,87
-3.5,765.6,87
-3.7,766.7,87
-3.9,768.2,87
-4.1,769.4,89
-5,770.6,91
-4.6,772,93
-5.2,772.8,95
-6.2,773.2,93
-4.9,773.8,91
-4.7,773.4,88
-4.6,773,86
-4.8,772.8,76
-4.3,772.4,75
-4.6,771,67
-4,770.8,66
-3.1,769.3,66
-3.6,768.3,71
-3.3,766.5,70
-3.3,765.1,74
-2.1,763.5,77
-2.1,762.4,82
-1.1,761.2,83
1.5,760,88
1.5,759.4,92
2.1,759.3,91
2,758.8,89
1.7,758.7,89
2.7,758.2,82
3.1,757.4,81
2.5,756.5,89
3,755.9,88
3.6,755,85
3.5,754.4,86
3.5,753.3,85
3.1,752.5,86
3.2,751.6,86
2.6,750.8,91
1.6,750.6,94
1.3,750.2,94
2.3,750,94
2.9,750.2,93
2.9,?,97
3.4,749.7,93
3.8,749.2,88
4.5,748.6,77
5,749,76
4.6,749.4,82
3.3,750,95
2.8,750.4,94
2.3,750.5,96
2.2,751.3,89
1.9,752.6,91
2.2,754.8,87
2.2,756.1,85
2.1,757.4,82
1.9,758.2,87
1.3,760,88
1.5,760.4,90
1.4,760.7,88
1.6,760.7,90
0.1,761.4,92
-1.6,762.2,90
-1.6,763.6,90
-1.5,764.4,90
-4.5,764.6,96
-5.8,764.6,92
-6.1,763.4,92
-4.7,761.6,93
-5.1,759.2,93
-5.8,755.5,89
-6.7,752.2,88
-6.7,749.6,91
-6.3,748.1,91
-7,747.5,90
-7.1,748.4,90
-6.7,750.4,91
-8,753.1,90
-7.9,754.5,90
-7.8,756,90
-8.2,756.8,81
-13.3,757.7,90
-14.4,757.5,90
-15.6,755,90
-14.8,753.4,90
-15.6,752.1,90
-14.6,751.1,85
-12.8,750,75
-12,749,80
?,747.8,?
-6.6,745.4,83
-0.4,741.1,96
-0.3,741.3,88
-0.5,743.2,81
-0.4,745.5,78
-1.4,746.5,94
-1.3,748.8,88
-3.6,750.5,90
-4.1,753,84
-6.5,755,83
-7.4,757.4,82
-7.8,759.4,81
-12,760.9,95
-12.3,761.1,90
-14.2,761,90
-15,759.6,90
-13.9,758.6,90
-13.5,757.5,90
-13.1,757,90
-12,756.1,90
-11.6,755.5,85
-10.1,754.6,80
-11.7,754.7,90
-11,753.8,85
-11.1,753.1,90
-11.2,753.1,85
-10.2,752.8,80
-8.9,752.2,85
-10.5,752,85
-9.4,751.6,85
-10.9,752.9,90
-10.9,752.9,85
-9.6,753.4,88
-8.4,753.8,92
-8.8,755.4,92
-10.6,756.4,90
-9.8,757,78
-8.8,757.3,74
-9.8,757.5,75
-10.4,757.3,60
-9.8,757.2,72
-9,757.6,73
-8.3,758,75
-8.5,757.9,66
-7.1,757.5,66
-5.4,756.2,70
-4.6,755.4,74
-4.3,754,70
-3.1,753.4,57
0,752.9,64
1.7,753.4,80
1.7,754,82
1.1,756.7,77
1.1,759,83
0.7,761.7,85
1.5,763.2,85
0.9,764.7,92
0.2,766.1,96
-0.1,767,96
-0.2,767.6,94
0.1,768.4,84
0.4,768.8,92
0.1,769.7,92
0,770,94
0.2,770.1,96
0.1,770.6,96
-0.3,770.8,94
0.1,770.5,92
0.1,770.2,92
0.3,770,90
-0.9,769.7,90
-0.8,769.7,90
-2,769.6,89
-1.4,769.7,85
-0.9,770.5,90
-2.2,772.4,94
-4,773.2,87
-3.3,773.4,81
-5.2,773.8,88
-4.9,773.4,88
-3.7,772.8,87
-2.6,772.4,89
-0.7,771.7,83
1.4,770.7,81
1.5,770,88
2.2,770,91
2.9,770.2,93
1.8,771.2,96
1.4,772.1,96
1.3,773.8,96
1.4,774.9,94
1.5,776,92
0.4,777.1,90
-0.4,777.8,90
-2,779.2,91
-2.9,779.6,88
-3.4,780.5,85
-3.7,781.3,85
-5.5,782.3,95
-6.3,782.1,91
-4.7,781.1,83
-4.6,779.7,83
-4.6,778.7,81
-4.4,776.7,79
-4.5,774.8,77
-3.6,772.7,78
-3.4,770.6,81
-3.1,768.4,81
-2.8,766.7,79
-2.5,765,86
-2.9,764,86
-2.9,762.8,86
-2.5,761.6,89
-1.3,760.6,92
-1.5,759.4,94
-1.3,758,94
-1.1,756,94
-1.1,754,94
-1.5,752,96
-1.9,750.1,96
-2.1,748.5,94
-2.2,748,89
-2.1,747.8,89
-2,748,87
-1.9,748.1,84
-2,748.1,89
-2.6,749,93
-2.1,750.9,89
-0.9,753.7,90
-0.6,756.2,90
-0.5,758.2,88
-0.6,758.9,88
-0.6,759.3,86
-0.6,759.1,86
-0.6,758.7,86
-0.9,757.5,88
-0.7,756.6,83
-0.6,756.2,86
-0.7,755.6,86
-0.5,755.8,88
-0.3,755.8,90
-0.5,756.3,90
-0.6,757.1,92
-0.4,757.5,94
-1.1,757.9,94
-1.2,758.6,92
-1.3,759.7,96
-1.3,760.6,87
-1.7,761.9,87
-1.5,762.8,87
-1.3,763.6,90
-1.9,763.9,94
-1.4,764,94
-0.2,764.4,92
-0.2,764.6,92
-0.5,764.8,96
-0.7,764.8,94
-1.5,764.6,94
-2.7,764.6,91
-3.7,764.8,89
-3.9,765.3,87
-4.8,766.4,88
-5.4,767.1,87
-6.2,767.4,89
-6.2,767.6,91
-6.4,768.1,94
-6,768.8,94
-6.1,768.8,94
-6,769.3,94
-6.4,770.1,94
-6.5,770.5,94
-6.6,770.8,91
-6.4,771.6,91
-6.3,772,91
-6.4,772,91
-7.4,772.7,94
-7.3,773.2,94
-6.9,773.8,94
-6.1,774.4,92
-5.3,775.1,92
-4.5,775.8,95
-4.5,776.8,97
-4.8,776.8,98
-4.9,777.1,98
-4.1,777.3,98
-3.8,777.2,95
-3.1,776.8,93
-2.9,776.4,91
-2.1,775.9,89
-1.9,775.6,87
-0.9,775,88
-0.1,774.2,88
0.8,773.9,86
0.9,773.5,88
1,773,88
1.4,772.7,88
1.7,772,90
1.5,771.8,90
1.5,771.2,88
1.7,771.2,89
1.5,771.9,90
0.9,772.5,94
0.3,772.6,92
-0.2,772.8,92
-0.7,773.8,88
-0.3,773,90
0.1,773,90
0.2,772.8,84
0.6,773.1,88
1.1,773.1,83
1.1,771.9,90
1,771.2,90
1.1,770,90
-0.2,768.8,98
-1.4,767,96
-2.7,766,96
-3.3,765.6,93
-3.9,765.1,95
-4.2,764,95
-3.1,763,93
-2.9,761.8,93
-2.1,761.1,87
-3.9,760.2,93
-4.4,759.7,95
-4.9,759.9,92
-4.7,760,92
-4.7,760.1,92
-4.6,760.5,92
-4.3,761,93
-2.7,761.8,84
-2.4,762.1,80
-1.6,762.2,74
-1.9,762.8,76
-1.9,763.2,78
-1.8,763.5,80
-2.2,763.2,84
-2.1,763.1,84
-2.1,762.9,87
-2.2,762.4,91
-1.6,761.2,92
-1.3,760.6,87
-0.9,759,92
-0.3,757.4,96
0.7,755.8,96
0.8,754.6,96
0.9,754.5,94
0.8,754.6,92
0.7,755.1,92
0.9,755.9,94
0.9,756.7,94
1.2,757,92
0.9,756.4,96
1.1,755.6,96
0.6,753.8,98
0.5,751,98
0.6,748.8,96
1,747.5,96
1,747.8,96
1.1,748,94
1.7,750,85
1,752,86
0.9,754.6,90
0.9,754.9,88
1.9,754.9,82
3.1,753.9,78
3.1,752.3,78
3.5,750.9,78
4.5,749.4,84
5.7,749.5,77
5.7,750.5,85
6.3,750.6,95
5,751.3,95
3.5,754.2,93
3,757.3,88
4.1,758.5,77
4.4,758.6,77
4.7,757.3,77
4.6,756.4,79
4.6,755.6,86
5.1,755,88
5.9,754.7,91
4.7,754.4,93
4.9,755.1,91
4.9,756,91
4.6,757.1,87
4.1,758.9,87
4.4,759.8,89
4.9,760.1,92
5.2,759.9,92
5.3,759.5,91
4.8,758.6,89
5.1,758.6,84
4.6,759.7,86
3.6,760.6,88
3.5,760.6,90
3.7,761,88
3.5,761.4,90
3.4,761,90
3.3,761,90
3.3,760.6,86
2.7,760.4,88
2.5,761,82
2.3,761.1,76
1.2,762.1,88
2.3,762,85
3.1,762.7,83
3.6,763,83
4,763.4,85
4.4,763,93
4.5,762.6,93
5,760.5,92
4.9,760,92
4.9,758.9,92
5.2,758,91
5.3,756.5,91
5.6,754.8,86
?,753.2,?
5.7,751.4,83
5.4,749.6,84
5.3,749,84
4.6,748.4,95
3.8,747.5,95
2.2,747,96
1.8,746.7,94
1.8,746.5,96
1.3,746.3,96
0.8,745.4,96
1.3,744.6,74
1.3,743.6,79
-0.2,742.3,96
-0.3,744.8,88
-0.5,747,88
-1.6,749,87
-1.7,750.4,85
-1,751.3,79
-0.5,752.1,72
-0.5,752.9,75
-0.1,753,72
-0.5,753,86
-0.4,752.6,78
-0.6,751.9,77
-0.4,750.8,72
-0.6,749.3,73
-0.3,747.8,74
-0.2,745.9,82
-0.3,743.7,78
0.3,740.6,77
0.1,737,81
0.1,733.2,90
0.3,729.1,90
-0.4,725.7,92
-0.7,724,90
0,723.1,76
0.5,722,71
1,721.4,64
4.5,719.5,90
1,721.4,98
-0.7,727.7,98
-0.8,732.7,98
-1.3,738.8,94
-1.4,742.5,85
-1.9,744.9,91
-2.7,745.7,89
-2.7,745.6,89
-2.1,744.2,87
-2.2,743,94
-1.9,741.4,94
-1.8,740,94
-2.3,738.8,94
-2.5,737.9,93
-1.1,736.8,94
-2,736.2,84
-0.2,734.9,78
-0.3,734.4,88
-2.2,733.5,91
-1.7,732.8,89
-1,732.5,88
-1,732.3,85
-0.7,732.2,86
-0.5,732.2,84
-0.1,732.2,84
-0.6,733,88
-0.8,734.2,88
-0.9,735,90
-0.5,736.5,80
-0.8,737.7,75
0.3,737.7,82
-0.2,737.1,90
-1,738.3,88
-1.5,740.8,87
-0.7,742.7,71
-0.1,744.4,72
-0.2,747.1,72
-0.1,749.6,76
0.2,751.4,92
0.9,753,73
1.6,755.8,74
1.2,756.3,79
0.5,757.3,85
-0.5,758.8,82
-1.1,759.3,76
-1.8,758.8,79
-0.7,757.4,79
0.8,755.6,73
1.3,753.1,90
0.7,751,96
1.3,749.2,94
2.3,747.8,94
2.8,746.5,86
3.7,745.2,81
4.4,744,77
5.1,742.5,78
6,741.9,77
6.5,741.2,75
6.7,740.4,73
6.7,740.1,85
8.2,739.8,90
6.4,742,95
5.5,745.6,94
5,748,91
3.9,749.8,90
4.8,751.4,84
5,753.5,84
5.1,755.9,88
5.1,757.8,88
5.3,759,81
5.7,759.9,86
6.5,760,79
6.5,760.6,81
6.5,760.9,83
6.7,761.3,83
6.8,761.9,81
6.5,762.8,76
6.5,763.2,83
6.3,763.3,83
6.9,763.2,78
7.1,763.4,81
6.7,762.9,82
6.6,762.4,85
6.8,762.2,85
7.1,761.5,84
7.8,760.5,80
8.7,759.6,78
9,758.3,71
9.1,757,76
8.8,755.6,77
8.8,754.7,77
10.3,754.6,72
10.8,754.9,70
10.7,755,75
10.8,754.7,76
10.7,754.4,80
10.1,754.9,84
7.5,756.7,83
8,758.2,76
9,758,78
8.7,757.4,86
7.5,758.6,90
7.3,760.9,90
8,762.8,85
7.4,763.9,88
6.3,763.6,91
5.3,763.4,92
4.2,764.2,95
3.3,763.9,93
3.9,764,90
4,764.6,82
2.7,765.9,89
2,767.9,91
2.1,768.4,91
2.5,768.7,87
2.5,769.3,84
2.5,769.5,82
2.1,769.7,78
1.7,770.7,78
1,772,83
-2,773.1,94
-1.8,773.3,89
-1,773.4,90
0.4,773.5,86
1.4,773.8,81
1.8,773.4,80
2.4,773.7,75
3.2,774.5,66
1.8,774.8,73
0.2,775.1,78
-0.3,775.5,84
-1.5,776.1,89
-1.2,776.1,85
0.8,775.7,66
1.5,775.2,67
2.1,774.7,71
1.5,773.8,82
1.1,772,81
1.5,770.3,94
3.1,767.9,78
3.5,766.4,74
4.2,764.8,72
5.2,764,71
5.7,762.6,74
6.6,762.4,75
6.3,763,89
6.5,763.3,86
7.1,763.9,81
7.4,763.9,91
7.5,764.6,84
7.1,765.2,84
6.8,766.2,83
6.7,766.5,85
6.1,766.1,88
6.8,765.9,90
6.5,765.7,79
6.5,764.9,78
7.1,763.7,82
6.9,763.1,78
7.1,762.4,78
7,762.4,75
6,761.6,83
6.1,761.5,85
4.9,761.8,86
3.8,762.2,78
2.8,763,77
3.8,764,72
4.9,763.8,73
2.9,764,75
1.9,763,87
2.7,762.7,84
3.4,762.6,83
3.8,761.7,87
4.1,760.7,85
4.3,759.4,82
6.1,757.8,79
6.5,755.2,82
6.1,753.5,89
6.2,753.1,85
7,753.1,75
7.2,753.3,76
7.5,752.6,73
9.6,752,73
12.5,750,92
11.8,750.2,92
11.1,750.9,87
10.2,752,89
10.8,752.2,85
10.8,752,89
10,752.8,93
9.1,753.4,94
8.7,753.5,94
8.5,753.6,93
8.5,753.5,93
8.2,754.2,95
6.8,755.2,99
5.9,757.4,94
7.6,760,90
8.4,760.4,82
8.9,760.4,77
7.8,760,84
7.1,758.6,87
7,757.6,87
7.5,756.9,83
7.7,756.2,85
7.3,755,85
7.9,753.2,87
9.1,752.2,85
8.8,752.2,87
7.7,751.2,94
7.4,750.1,94
7.4,749.2,94
7.4,749.8,94
7.5,750.5,89
7.3,750.9,91
6.9,751.1,90
6.8,751.8,90
6.5,751.9,91
6.3,752.6,91
6.2,754,89
6.4,755.6,85
6.2,756.8,89
5.9,758.2,90
6.8,759.8,75
6.1,761.6,76
6.8,762.7,77
7.5,764.5,78
7.8,766.7,76
7.1,768.2,81
8.2,768.9,85
7.9,768.4,87
7.9,768.2,82
7.6,767.8,81
7.7,767.6,79
8.1,767.8,81
7.9,768,82
7.6,767.8,81
8.3,767.6,80
8.4,767.3,82
8.5,767.4,85
8,766.6,88
6.5,766,89
5.5,765.4,88
6.4,765.2,89
6.8,764.5,90
7.4,763.4,88
7.5,762.8,91
9.7,762.3,77
8.8,762.8,84
7.5,762.6,91
7.5,762.3,90
8.1,762.2,70
8.6,761.6,77
9.3,760.3,68
10.3,759.2,60
11,757.8,59
11.5,755.5,77
10.7,753.7,85
11.7,752.2,92
12.2,751.7,77
11.9,752,75
10.9,752.8,74
12.2,753.3,65
13,753.5,65
10.7,754.5,78
9.4,754.6,84
8.3,755.9,88
7.7,757,83
7.5,758.3,80
7.4,758.9,85
8.1,758.8,86
9.1,758.6,84
8.7,757.3,96
8,755.3,88
8.3,753.4,97
8.3,751.5,96
