@RELATION weatherData

@ATTRIBUTE 'date' DATE 'dd.MM.yyyy'
@ATTRIBUTE 'time' DATE 'HH:mm'
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'deltaPressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'health_influence' {negative_influence, positive_influence, dangerous_influence}
@ATTRIBUTE 'dropPressure' {no, yes}


@DATA
'12.02.2006','12:00',-9.7,764.8,1.0,94,negative_influence,no
'11.02.2006','12:00',-7.2,763.3,1.5,88,negative_influence,no
'10.02.2006','12:00',-7.4,761.6,1.7,79,negative_influence,no
'09.02.2006','12:00',-15.8,757.4,4.2,75,positive_influence,no
'08.02.2006','12:00',-19.8,761.0,3.6,80,negative_influence,no
'07.02.2006','12:00',-22.4,763.3,2.3,85,dangerous_influence,no
'06.02.2006','12:00',-20.9,765.1,1.8,80,negative_influence,no
'05.02.2006','12:00',-20.7,767.7,2.6,80,negative_influence,no
'04.02.2006','12:00',-18.8,767.0,0.7,80,negative_influence,no
'03.02.2006','12:00',-21.6,762.6,4.4,86,dangerous_influence,no
'02.02.2006','12:00',-17.8,758.4,4.2,80,positive_influence,no
'01.02.2006','12:00',-14.6,758.6,0.2,80,positive_influence,no
'31.01.2006','12:00',-10.0,755.5,3.1,85,negative_influence,no
'30.01.2006','12:00',0.9,750.7,4.8,83,negative_influence,no
'29.01.2006','12:00',-0.7,755.6,4.9,87,negative_influence,no
'28.01.2006','12:00',-1.5,758.6,3.0,82,negative_influence,no
'27.01.2006','12:00',0.1,751.8,6.8,98,negative_influence,no
'26.01.2006','12:00',-1.7,763.6,11.8,90,negative_influence,yes
'25.01.2006','12:00',-3.2,759.7,3.9,85,negative_influence,no
'24.01.2006','12:00',-3.9,770.6,10.9,86,negative_influence,yes
'23.01.2006','12:00',-18.7,784.4,13.8,75,negative_influence,yes
'22.01.2006','12:00',-22.3,784.1,0.3,80,negative_influence,no
'21.01.2006','12:00',-24.8,779.3,4.8,70,negative_influence,no
'20.01.2006','12:00',-21.5,780.3,1.0,75,negative_influence,no
'19.01.2006','12:00',-27.7,779.6,0.7,75,negative_influence,no
'18.01.2006','12:00',-25.8,777.2,2.4,75,negative_influence,no
'17.01.2006','12:00',-16.8,775.2,2.0,60,negative_influence,no
'16.01.2006','12:00',0.3,770.0,5.2,87,negative_influence,no
'15.01.2006','12:00',0.8,767.7,2.3,92,negative_influence,no
'14.01.2006','12:00',0.4,772.4,4.7,94,negative_influence,no
'13.01.2006','12:00',0.8,767.2,5.2,90,negative_influence,no
'12.01.2006','12:00',3.4,755.8,11.4,90,negative_influence,yes
'11.01.2006','12:00',-0.6,760.8,5.0,94,negative_influence,no
'10.01.2006','12:00',-2.3,769.9,9.1,87,negative_influence,no
'09.01.2006','12:00',-3.0,773.8,3.9,95,negative_influence,no
'08.01.2006','12:00',0.1,775.7,1.9,94,negative_influence,no
'07.01.2006','12:00',-2.3,777.9,2.2,98,negative_influence,no
'06.01.2006','12:00',-0.5,777.4,0.5,90,negative_influence,no
'05.01.2006','12:00',-0.5,783.7,6.3,78,negative_influence,no
'04.01.2006','12:00',0.0,780.1,3.6,88,negative_influence,no
'03.01.2006','12:00',0.5,771.6,8.5,96,negative_influence,no
'02.01.2006','12:00',1.1,767.4,4.2,83,negative_influence,no
'01.01.2006','12:00',1.8,763.0,4.4,80,negative_influence,no
'31.12.2005','12:00',1.8,761.7,1.3,90,negative_influence,no
'30.12.2005','12:00',-4.9,770.6,8.9,93,negative_influence,no
'29.12.2005','12:00',-11.6,772.8,2.2,85,negative_influence,no
'28.12.2005','12:00',-14.8,778.0,5.2,85,negative_influence,no
'27.12.2005','12:00',-10.7,774.6,3.4,90,negative_influence,no
'26.12.2005','12:00',-10.3,766.7,7.9,90,negative_influence,no
'25.12.2005','12:00',-7.1,753.6,13.1,88,negative_influence,yes
'24.12.2005','12:00',-5.0,756.4,2.8,88,negative_influence,no
'23.12.2005','12:00',-10.3,761.8,5.4,95,negative_influence,no
'22.12.2005','12:00',-6.5,757.4,4.4,88,negative_influence,no
'21.12.2005','12:00',-4.1,762.4,5.0,89,negative_influence,no
'20.12.2005','12:00',-5.4,763.1,0.7,93,negative_influence,no
'19.12.2005','12:00',-2.9,752.9,10.2,93,negative_influence,yes
'18.12.2005','12:00',-2.0,742.7,10.2,96,negative_influence,yes
'17.12.2005','12:00',-0.5,741.0,1.7,92,negative_influence,no
'16.12.2005','12:00',1.5,731.6,9.4,94,negative_influence,no
'15.12.2005','12:00',1.3,740.6,9.0,92,negative_influence,no
'14.12.2005','12:00',0.3,755.6,15.0,85,negative_influence,yes
'13.12.2005','12:00',1.6,748.3,7.3,78,positive_influence,no
'12.12.2005','12:00',2.5,748.1,0.2,91,negative_influence,no
'11.12.2005','12:00',-3.1,761.1,13.0,77,negative_influence,yes
'10.12.2005','12:00',-3.3,764.5,3.4,85,negative_influence,no
'09.12.2005','12:00',-5.7,767.1,2.6,84,negative_influence,no
'08.12.2005','12:00',-1.6,764.7,2.4,78,negative_influence,no
'07.12.2005','12:00',-2.3,766.2,1.5,89,negative_influence,no
'06.12.2005','12:00',-1.6,767.4,1.2,82,negative_influence,no
'05.12.2005','12:00',-2.5,767.0,0.4,87,negative_influence,no
'04.12.2005','12:00',-4.8,767.4,0.4,81,negative_influence,no
'03.12.2005','12:00',0.5,766.4,1.0,92,negative_influence,no
'02.12.2005','12:00',2.0,758.2,8.2,94,negative_influence,no
'01.12.2005','12:00',0.4,752.6,5.6,91,negative_influence,no
'30.11.2005','12:00',1.8,754.8,2.2,74,positive_influence,no
'29.11.2005','12:00',2.6,748.5,6.3,77,positive_influence,no
